barrio,año,trimestre,precio_prom,ambientes,estado,comuna
PALERMO,2015,3,2754,3 ambientes,Usado,14
PALERMO,2015,4,2689,3 ambientes,Usado,14
PALERMO,2016,1,2802,3 ambientes,Usado,14
PALERMO,2016,2,2847,3 ambientes,Usado,14
PALERMO,2016,3,2942,3 ambientes,Usado,14
PALERMO,2016,4,2985,3 ambientes,Usado,14
PALERMO,2017,1,3145,3 ambientes,Usado,14
PALERMO,2017,2,3065,3 ambientes,Usado,14
PALERMO,2017,3,3188,3 ambientes,Usado,14
PALERMO,2017,4,3333,3 ambientes,Usado,14
PALERMO,2018,1,3601,3 ambientes,Usado,14
PALERMO,2018,2,3495,3 ambientes,Usado,14
PALERMO,2018,3,3477,3 ambientes,Usado,14
PALERMO,2018,4,3472,3 ambientes,Usado,14
PALERMO,2019,1,3413,3 ambientes,Usado,14
PALERMO,2019,2,3426,3 ambientes,Usado,14
PARQUE AVELLANEDA,2010,1,,3 ambientes,Usado,9
PARQUE AVELLANEDA,2010,2,,3 ambientes,Usado,9
PARQUE AVELLANEDA,2010,3,1059,3 ambientes,Usado,9
PARQUE AVELLANEDA,2010,4,1075,3 ambientes,Usado,9
PARQUE AVELLANEDA,2011,1,1118,3 ambientes,Usado,9
PARQUE AVELLANEDA,2011,2,1136,3 ambientes,Usado,9
PARQUE AVELLANEDA,2011,3,1021,3 ambientes,Usado,9
PARQUE AVELLANEDA,2011,4,,3 ambientes,Usado,9
PARQUE AVELLANEDA,2012,1,,3 ambientes,Usado,9
PARQUE AVELLANEDA,2012,2,,3 ambientes,Usado,9
PARQUE AVELLANEDA,2012,3,,3 ambientes,Usado,9
PARQUE AVELLANEDA,2012,4,,3 ambientes,Usado,9
PARQUE AVELLANEDA,2013,1,,3 ambientes,Usado,9
PARQUE AVELLANEDA,2013,2,1681,3 ambientes,Usado,9
PARQUE AVELLANEDA,2013,3,,3 ambientes,Usado,9
PARQUE AVELLANEDA,2013,4,,3 ambientes,Usado,9
PARQUE AVELLANEDA,2014,1,,3 ambientes,Usado,9
PARQUE AVELLANEDA,2014,2,,3 ambientes,Usado,9
PARQUE AVELLANEDA,2014,3,1604,3 ambientes,Usado,9
PARQUE AVELLANEDA,2014,4,,3 ambientes,Usado,9
PARQUE AVELLANEDA,2015,1,1621,3 ambientes,Usado,9
PARQUE AVELLANEDA,2015,2,1593,3 ambientes,Usado,9
PARQUE AVELLANEDA,2015,3,,3 ambientes,Usado,9
PARQUE AVELLANEDA,2015,4,1578,3 ambientes,Usado,9
PARQUE AVELLANEDA,2016,1,1556,3 ambientes,Usado,9
PARQUE AVELLANEDA,2016,2,1610,3 ambientes,Usado,9
PARQUE AVELLANEDA,2016,3,1563,3 ambientes,Usado,9
PARQUE AVELLANEDA,2016,4,1710,3 ambientes,Usado,9
PARQUE AVELLANEDA,2017,1,1655,3 ambientes,Usado,9
PARQUE AVELLANEDA,2017,2,1740,3 ambientes,Usado,9
PARQUE AVELLANEDA,2017,3,1714,3 ambientes,Usado,9
PARQUE AVELLANEDA,2017,4,1756,3 ambientes,Usado,9
PARQUE AVELLANEDA,2018,1,,3 ambientes,Usado,9
PARQUE AVELLANEDA,2018,2,1921,3 ambientes,Usado,9
PARQUE AVELLANEDA,2018,3,1857,3 ambientes,Usado,9
PARQUE AVELLANEDA,2018,4,1797,3 ambientes,Usado,9
PARQUE AVELLANEDA,2019,1,1802,3 ambientes,Usado,9
PARQUE AVELLANEDA,2019,2,1794,3 ambientes,Usado,9
PARQUE CHACABUCO,2010,1,1347,3 ambientes,Usado,7
PARQUE CHACABUCO,2010,2,1316,3 ambientes,Usado,7
PARQUE CHACABUCO,2010,3,1281,3 ambientes,Usado,7
PARQUE CHACABUCO,2010,4,1347,3 ambientes,Usado,7
PARQUE CHACABUCO,2011,1,,3 ambientes,Usado,7
PARQUE CHACABUCO,2011,2,1421,3 ambientes,Usado,7
PARQUE CHACABUCO,2011,3,1502,3 ambientes,Usado,7
PARQUE CHACABUCO,2011,4,,3 ambientes,Usado,7
PARQUE CHACABUCO,2012,1,,3 ambientes,Usado,7
PARQUE CHACABUCO,2012,2,,3 ambientes,Usado,7
PARQUE CHACABUCO,2012,3,,3 ambientes,Usado,7
PARQUE CHACABUCO,2012,4,,3 ambientes,Usado,7
PARQUE CHACABUCO,2013,1,,3 ambientes,Usado,7
PARQUE CHACABUCO,2013,2,,3 ambientes,Usado,7
PARQUE CHACABUCO,2013,3,,3 ambientes,Usado,7
PARQUE CHACABUCO,2013,4,,3 ambientes,Usado,7
PARQUE CHACABUCO,2014,1,,3 ambientes,Usado,7
PARQUE CHACABUCO,2014,2,,3 ambientes,Usado,7
PARQUE CHACABUCO,2014,3,1867,3 ambientes,Usado,7
PARQUE CHACABUCO,2014,4,,3 ambientes,Usado,7
PARQUE CHACABUCO,2015,1,1815,3 ambientes,Usado,7
PARQUE CHACABUCO,2015,2,1840,3 ambientes,Usado,7
PARQUE CHACABUCO,2015,3,,3 ambientes,Usado,7
PARQUE CHACABUCO,2015,4,1938,3 ambientes,Usado,7
PARQUE CHACABUCO,2016,1,2058,3 ambientes,Usado,7
PARQUE CHACABUCO,2016,2,2076,3 ambientes,Usado,7
PARQUE CHACABUCO,2016,3,2076,3 ambientes,Usado,7
PARQUE CHACABUCO,2016,4,2122,3 ambientes,Usado,7
PARQUE CHACABUCO,2017,1,2054,3 ambientes,Usado,7
PARQUE CHACABUCO,2017,2,2153,3 ambientes,Usado,7
PARQUE CHACABUCO,2017,3,2203,3 ambientes,Usado,7
PARQUE CHACABUCO,2017,4,2401,3 ambientes,Usado,7
PARQUE CHACABUCO,2018,1,2467,3 ambientes,Usado,7
PARQUE CHACABUCO,2018,2,2451,3 ambientes,Usado,7
PARQUE CHACABUCO,2018,3,2440,3 ambientes,Usado,7
PARQUE CHACABUCO,2018,4,2414,3 ambientes,Usado,7
PARQUE CHACABUCO,2019,1,2527,3 ambientes,Usado,7
PARQUE CHACABUCO,2019,2,2463,3 ambientes,Usado,7
PARQUE CHAS,2010,1,,3 ambientes,Usado,15
PARQUE CHAS,2010,2,,3 ambientes,Usado,15
PARQUE CHAS,2010,3,,3 ambientes,Usado,15
PARQUE CHAS,2010,4,,3 ambientes,Usado,15
PARQUE CHAS,2011,1,,3 ambientes,Usado,15
PARQUE CHAS,2011,2,,3 ambientes,Usado,15
PARQUE CHAS,2011,3,,3 ambientes,Usado,15
PARQUE CHAS,2011,4,,3 ambientes,Usado,15
PARQUE CHAS,2012,1,,3 ambientes,Usado,15
PARQUE CHAS,2012,2,,3 ambientes,Usado,15
PARQUE CHAS,2012,3,,3 ambientes,Usado,15
PARQUE CHAS,2012,4,,3 ambientes,Usado,15
PARQUE CHAS,2013,1,,3 ambientes,Usado,15
PARQUE CHAS,2013,2,,3 ambientes,Usado,15
PARQUE CHAS,2013,3,,3 ambientes,Usado,15
PARQUE CHAS,2013,4,,3 ambientes,Usado,15
PARQUE CHAS,2014,1,,3 ambientes,Usado,15
PARQUE CHAS,2014,2,,3 ambientes,Usado,15
PARQUE CHAS,2014,3,,3 ambientes,Usado,15
PARQUE CHAS,2014,4,,3 ambientes,Usado,15
PARQUE CHAS,2015,1,,3 ambientes,Usado,15
PARQUE CHAS,2015,2,,3 ambientes,Usado,15
PARQUE CHAS,2015,3,,3 ambientes,Usado,15
PARQUE CHAS,2015,4,,3 ambientes,Usado,15
PARQUE CHAS,2016,1,2357,3 ambientes,Usado,15
PARQUE CHAS,2016,2,2355,3 ambientes,Usado,15
PARQUE CHAS,2016,3,2115,3 ambientes,Usado,15
PARQUE CHAS,2016,4,,3 ambientes,Usado,15
PARQUE CHAS,2017,1,2312,3 ambientes,Usado,15
PARQUE CHAS,2017,2,,3 ambientes,Usado,15
PARQUE CHAS,2017,3,,3 ambientes,Usado,15
PARQUE CHAS,2017,4,,3 ambientes,Usado,15
PARQUE CHAS,2018,1,,3 ambientes,Usado,15
PARQUE CHAS,2018,2,,3 ambientes,Usado,15
PARQUE CHAS,2018,3,,3 ambientes,Usado,15
PARQUE CHAS,2018,4,,3 ambientes,Usado,15
PARQUE CHAS,2019,1,,3 ambientes,Usado,15
PARQUE CHAS,2019,2,,3 ambientes,Usado,15
PARQUE PATRICIOS,2010,1,1088,3 ambientes,Usado,4
PARQUE PATRICIOS,2010,2,1114,3 ambientes,Usado,4
PARQUE PATRICIOS,2010,3,1094,3 ambientes,Usado,4
PARQUE PATRICIOS,2010,4,1215,3 ambientes,Usado,4
PARQUE PATRICIOS,2011,1,1343,3 ambientes,Usado,4
PARQUE PATRICIOS,2011,2,1550,3 ambientes,Usado,4
PARQUE PATRICIOS,2011,3,1553,3 ambientes,Usado,4
PARQUE PATRICIOS,2011,4,,3 ambientes,Usado,4
PARQUE PATRICIOS,2012,1,,3 ambientes,Usado,4
PARQUE PATRICIOS,2012,2,,3 ambientes,Usado,4
PARQUE PATRICIOS,2012,3,,3 ambientes,Usado,4
PARQUE PATRICIOS,2012,4,,3 ambientes,Usado,4
PARQUE PATRICIOS,2013,1,,3 ambientes,Usado,4
PARQUE PATRICIOS,2013,2,,3 ambientes,Usado,4
PARQUE PATRICIOS,2013,3,,3 ambientes,Usado,4
PARQUE PATRICIOS,2013,4,,3 ambientes,Usado,4
PARQUE PATRICIOS,2014,1,,3 ambientes,Usado,4
PARQUE PATRICIOS,2014,2,,3 ambientes,Usado,4
PARQUE PATRICIOS,2014,3,,3 ambientes,Usado,4
PARQUE PATRICIOS,2014,4,,3 ambientes,Usado,4
PARQUE PATRICIOS,2015,1,,3 ambientes,Usado,4
PARQUE PATRICIOS,2015,2,1624,3 ambientes,Usado,4
PARQUE PATRICIOS,2015,3,1793,3 ambientes,Usado,4
PARQUE PATRICIOS,2015,4,1603,3 ambientes,Usado,4
PARQUE PATRICIOS,2016,1,1659,3 ambientes,Usado,4
PARQUE PATRICIOS,2016,2,1741,3 ambientes,Usado,4
PARQUE PATRICIOS,2016,3,1697,3 ambientes,Usado,4
PARQUE PATRICIOS,2016,4,1732,3 ambientes,Usado,4
PARQUE PATRICIOS,2017,1,1810,3 ambientes,Usado,4
PARQUE PATRICIOS,2017,2,1807,3 ambientes,Usado,4
PARQUE PATRICIOS,2017,3,1905,3 ambientes,Usado,4
PARQUE PATRICIOS,2017,4,1932,3 ambientes,Usado,4
PARQUE PATRICIOS,2018,1,1913,3 ambientes,Usado,4
PARQUE PATRICIOS,2018,2,,3 ambientes,Usado,4
PARQUE PATRICIOS,2018,3,2067,3 ambientes,Usado,4
PARQUE PATRICIOS,2018,4,,3 ambientes,Usado,4
PARQUE PATRICIOS,2019,1,1917,3 ambientes,Usado,4
PARQUE PATRICIOS,2019,2,1908,3 ambientes,Usado,4
PUERTO MADERO,2010,1,,3 ambientes,Usado,1
PUERTO MADERO,2010,2,,3 ambientes,Usado,1
PUERTO MADERO,2010,3,,3 ambientes,Usado,1
PUERTO MADERO,2010,4,,3 ambientes,Usado,1
PUERTO MADERO,2011,1,,3 ambientes,Usado,1
PUERTO MADERO,2011,2,,3 ambientes,Usado,1
PUERTO MADERO,2011,3,,3 ambientes,Usado,1
PUERTO MADERO,2011,4,,3 ambientes,Usado,1
PUERTO MADERO,2012,1,,3 ambientes,Usado,1
PUERTO MADERO,2012,2,,3 ambientes,Usado,1
PUERTO MADERO,2012,3,,3 ambientes,Usado,1
PUERTO MADERO,2012,4,,3 ambientes,Usado,1
PUERTO MADERO,2013,1,,3 ambientes,Usado,1
PUERTO MADERO,2013,2,,3 ambientes,Usado,1
PUERTO MADERO,2013,3,,3 ambientes,Usado,1
PUERTO MADERO,2013,4,,3 ambientes,Usado,1
PUERTO MADERO,2014,1,,3 ambientes,Usado,1
PUERTO MADERO,2014,2,,3 ambientes,Usado,1
PUERTO MADERO,2014,3,,3 ambientes,Usado,1
PUERTO MADERO,2014,4,,3 ambientes,Usado,1
PUERTO MADERO,2015,1,4945,3 ambientes,Usado,1
PUERTO MADERO,2015,2,5057,3 ambientes,Usado,1
PUERTO MADERO,2015,3,5593,3 ambientes,Usado,1
PUERTO MADERO,2015,4,5111,3 ambientes,Usado,1
PUERTO MADERO,2016,1,4999,3 ambientes,Usado,1
PUERTO MADERO,2016,2,5204,3 ambientes,Usado,1
PUERTO MADERO,2016,3,5526,3 ambientes,Usado,1
PUERTO MADERO,2016,4,5766,3 ambientes,Usado,1
PUERTO MADERO,2017,1,5520,3 ambientes,Usado,1
PUERTO MADERO,2017,2,5899,3 ambientes,Usado,1
PUERTO MADERO,2017,3,5963,3 ambientes,Usado,1
PUERTO MADERO,2017,4,5963,3 ambientes,Usado,1
PUERTO MADERO,2018,1,6029,3 ambientes,Usado,1
PUERTO MADERO,2018,2,6120,3 ambientes,Usado,1
PUERTO MADERO,2018,3,6040,3 ambientes,Usado,1
PUERTO MADERO,2018,4,5973,3 ambientes,Usado,1
PUERTO MADERO,2019,1,5853,3 ambientes,Usado,1
PUERTO MADERO,2019,2,5923,3 ambientes,Usado,1
RECOLETA,2010,1,2016,3 ambientes,Usado,2
RECOLETA,2010,2,2099,3 ambientes,Usado,2
RECOLETA,2010,3,2114,3 ambientes,Usado,2
RECOLETA,2010,4,2167,3 ambientes,Usado,2
RECOLETA,2011,1,2280,3 ambientes,Usado,2
RECOLETA,2011,2,2321,3 ambientes,Usado,2
RECOLETA,2011,3,2431,3 ambientes,Usado,2
RECOLETA,2011,4,2713,3 ambientes,Usado,2
RECOLETA,2012,1,2767,3 ambientes,Usado,2
RECOLETA,2012,2,2535,3 ambientes,Usado,2
RECOLETA,2012,3,2709,3 ambientes,Usado,2
RECOLETA,2012,4,2704,3 ambientes,Usado,2
RECOLETA,2013,1,2413,3 ambientes,Usado,2
RECOLETA,2013,2,2622,3 ambientes,Usado,2
RECOLETA,2013,3,2657,3 ambientes,Usado,2
RECOLETA,2013,4,2685,3 ambientes,Usado,2
RECOLETA,2014,1,2574,3 ambientes,Usado,2
RECOLETA,2014,2,2388,3 ambientes,Usado,2
RECOLETA,2014,3,2624,3 ambientes,Usado,2
RECOLETA,2014,4,2547,3 ambientes,Usado,2
RECOLETA,2015,1,2573,3 ambientes,Usado,2
RECOLETA,2015,2,2579,3 ambientes,Usado,2
RECOLETA,2015,3,2853,3 ambientes,Usado,2
RECOLETA,2015,4,2660,3 ambientes,Usado,2
RECOLETA,2016,1,2701,3 ambientes,Usado,2
RECOLETA,2016,2,2709,3 ambientes,Usado,2
RECOLETA,2016,3,2773,3 ambientes,Usado,2
RECOLETA,2016,4,2813,3 ambientes,Usado,2
RECOLETA,2017,1,2880,3 ambientes,Usado,2
RECOLETA,2017,2,2917,3 ambientes,Usado,2
RECOLETA,2017,3,3053,3 ambientes,Usado,2
RECOLETA,2017,4,3203,3 ambientes,Usado,2
RECOLETA,2018,1,3325,3 ambientes,Usado,2
RECOLETA,2018,2,3315,3 ambientes,Usado,2
RECOLETA,2018,3,3312,3 ambientes,Usado,2
RECOLETA,2018,4,3305,3 ambientes,Usado,2
RECOLETA,2019,1,3268,3 ambientes,Usado,2
RECOLETA,2019,2,3215,3 ambientes,Usado,2
RETIRO,2010,1,,3 ambientes,Usado,1
RETIRO,2010,2,2361,3 ambientes,Usado,1
RETIRO,2010,3,2181,3 ambientes,Usado,1
RETIRO,2010,4,2077,3 ambientes,Usado,1
RETIRO,2011,1,2143,3 ambientes,Usado,1
RETIRO,2011,2,,3 ambientes,Usado,1
RETIRO,2011,3,,3 ambientes,Usado,1
RETIRO,2011,4,,3 ambientes,Usado,1
RETIRO,2012,1,,3 ambientes,Usado,1
RETIRO,2012,2,,3 ambientes,Usado,1
RETIRO,2012,3,,3 ambientes,Usado,1
RETIRO,2012,4,,3 ambientes,Usado,1
RETIRO,2013,1,,3 ambientes,Usado,1
RETIRO,2013,2,,3 ambientes,Usado,1
RETIRO,2013,3,,3 ambientes,Usado,1
RETIRO,2013,4,,3 ambientes,Usado,1
RETIRO,2014,1,,3 ambientes,Usado,1
RETIRO,2014,2,,3 ambientes,Usado,1
RETIRO,2014,3,,3 ambientes,Usado,1
RETIRO,2014,4,,3 ambientes,Usado,1
RETIRO,2015,1,2511,3 ambientes,Usado,1
RETIRO,2015,2,2546,3 ambientes,Usado,1
RETIRO,2015,3,2634,3 ambientes,Usado,1
RETIRO,2015,4,2562,3 ambientes,Usado,1
RETIRO,2016,1,2601,3 ambientes,Usado,1
RETIRO,2016,2,2656,3 ambientes,Usado,1
RETIRO,2016,3,2544,3 ambientes,Usado,1
RETIRO,2016,4,2551,3 ambientes,Usado,1
RETIRO,2017,1,2901,3 ambientes,Usado,1
RETIRO,2017,2,2915,3 ambientes,Usado,1
RETIRO,2017,3,2893,3 ambientes,Usado,1
RETIRO,2017,4,3090,3 ambientes,Usado,1
RETIRO,2018,1,3083,3 ambientes,Usado,1
RETIRO,2018,2,3254,3 ambientes,Usado,1
RETIRO,2018,3,3233,3 ambientes,Usado,1
RETIRO,2018,4,3261,3 ambientes,Usado,1
RETIRO,2019,1,3327,3 ambientes,Usado,1
RETIRO,2019,2,3205,3 ambientes,Usado,1
SAAVEDRA,2010,1,1647,3 ambientes,Usado,12
SAAVEDRA,2010,2,1651,3 ambientes,Usado,12
SAAVEDRA,2010,3,1575,3 ambientes,Usado,12
SAAVEDRA,2010,4,1730,3 ambientes,Usado,12
SAAVEDRA,2011,1,,3 ambientes,Usado,12
SAAVEDRA,2011,2,1742,3 ambientes,Usado,12
SAAVEDRA,2011,3,1743,3 ambientes,Usado,12
SAAVEDRA,2011,4,,3 ambientes,Usado,12
SAAVEDRA,2012,1,2452,3 ambientes,Usado,12
SAAVEDRA,2012,2,,3 ambientes,Usado,12
SAAVEDRA,2012,3,,3 ambientes,Usado,12
SAAVEDRA,2012,4,,3 ambientes,Usado,12
SAAVEDRA,2013,1,,3 ambientes,Usado,12
SAAVEDRA,2013,2,,3 ambientes,Usado,12
SAAVEDRA,2013,3,2622,3 ambientes,Usado,12
SAAVEDRA,2013,4,2558,3 ambientes,Usado,12
SAAVEDRA,2014,1,,3 ambientes,Usado,12
SAAVEDRA,2014,2,2126,3 ambientes,Usado,12
SAAVEDRA,2014,3,2372,3 ambientes,Usado,12
SAAVEDRA,2014,4,,3 ambientes,Usado,12
SAAVEDRA,2015,1,2211,3 ambientes,Usado,12
SAAVEDRA,2015,2,2217,3 ambientes,Usado,12
SAAVEDRA,2015,3,2231,3 ambientes,Usado,12
SAAVEDRA,2015,4,2221,3 ambientes,Usado,12
SAAVEDRA,2016,1,2301,3 ambientes,Usado,12
SAAVEDRA,2016,2,2354,3 ambientes,Usado,12
SAAVEDRA,2016,3,2320,3 ambientes,Usado,12
SAAVEDRA,2016,4,2379,3 ambientes,Usado,12
SAAVEDRA,2017,1,2511,3 ambientes,Usado,12
SAAVEDRA,2017,2,2545,3 ambientes,Usado,12
SAAVEDRA,2017,3,2739,3 ambientes,Usado,12
SAAVEDRA,2017,4,2610,3 ambientes,Usado,12
SAAVEDRA,2018,1,2891,3 ambientes,Usado,12
SAAVEDRA,2018,2,3052,3 ambientes,Usado,12
SAAVEDRA,2018,3,2859,3 ambientes,Usado,12
SAAVEDRA,2018,4,2914,3 ambientes,Usado,12
SAAVEDRA,2019,1,2876,3 ambientes,Usado,12
SAAVEDRA,2019,2,3088,3 ambientes,Usado,12
SAN CRISTOBAL,2010,1,1251,3 ambientes,Usado,3
SAN CRISTOBAL,2010,2,1250,3 ambientes,Usado,3
SAN CRISTOBAL,2010,3,1267,3 ambientes,Usado,3
SAN CRISTOBAL,2010,4,1319,3 ambientes,Usado,3
SAN CRISTOBAL,2011,1,1456,3 ambientes,Usado,3
SAN CRISTOBAL,2011,2,1480,3 ambientes,Usado,3
SAN CRISTOBAL,2011,3,1573,3 ambientes,Usado,3
SAN CRISTOBAL,2011,4,,3 ambientes,Usado,3
SAN CRISTOBAL,2012,1,,3 ambientes,Usado,3
SAN CRISTOBAL,2012,2,,3 ambientes,Usado,3
SAN CRISTOBAL,2012,3,,3 ambientes,Usado,3
SAN CRISTOBAL,2012,4,,3 ambientes,Usado,3
SAN CRISTOBAL,2013,1,,3 ambientes,Usado,3
SAN CRISTOBAL,2013,2,,3 ambientes,Usado,3
SAN CRISTOBAL,2013,3,,3 ambientes,Usado,3
SAN CRISTOBAL,2013,4,,3 ambientes,Usado,3
SAN CRISTOBAL,2014,1,,3 ambientes,Usado,3
SAN CRISTOBAL,2014,2,,3 ambientes,Usado,3
SAN CRISTOBAL,2014,3,,3 ambientes,Usado,3
SAN CRISTOBAL,2014,4,,3 ambientes,Usado,3
SAN CRISTOBAL,2015,1,1810,3 ambientes,Usado,3
SAN CRISTOBAL,2015,2,1752,3 ambientes,Usado,3
SAN CRISTOBAL,2015,3,1861,3 ambientes,Usado,3
SAN CRISTOBAL,2015,4,1679,3 ambientes,Usado,3
SAN CRISTOBAL,2016,1,1795,3 ambientes,Usado,3
SAN CRISTOBAL,2016,2,1760,3 ambientes,Usado,3
SAN CRISTOBAL,2016,3,1775,3 ambientes,Usado,3
SAN CRISTOBAL,2016,4,1779,3 ambientes,Usado,3
SAN CRISTOBAL,2017,1,1819,3 ambientes,Usado,3
SAN CRISTOBAL,2017,2,1854,3 ambientes,Usado,3
SAN CRISTOBAL,2017,3,1969,3 ambientes,Usado,3
SAN CRISTOBAL,2017,4,2037,3 ambientes,Usado,3
SAN CRISTOBAL,2018,1,2197,3 ambientes,Usado,3
SAN CRISTOBAL,2018,2,2190,3 ambientes,Usado,3
SAN CRISTOBAL,2018,3,2113,3 ambientes,Usado,3
SAN CRISTOBAL,2018,4,2197,3 ambientes,Usado,3
SAN CRISTOBAL,2019,1,2197,3 ambientes,Usado,3
SAN CRISTOBAL,2019,2,2217,3 ambientes,Usado,3
SAN NICOLAS,2010,1,1637,3 ambientes,Usado,1
SAN NICOLAS,2010,2,1662,3 ambientes,Usado,1
SAN NICOLAS,2010,3,1597,3 ambientes,Usado,1
SAN NICOLAS,2010,4,1695,3 ambientes,Usado,1
SAN NICOLAS,2011,1,1789,3 ambientes,Usado,1
SAN NICOLAS,2011,2,1641,3 ambientes,Usado,1
SAN NICOLAS,2011,3,,3 ambientes,Usado,1
SAN NICOLAS,2011,4,,3 ambientes,Usado,1
SAN NICOLAS,2012,1,,3 ambientes,Usado,1
SAN NICOLAS,2012,2,,3 ambientes,Usado,1
SAN NICOLAS,2012,3,,3 ambientes,Usado,1
SAN NICOLAS,2012,4,,3 ambientes,Usado,1
SAN NICOLAS,2013,1,,3 ambientes,Usado,1
SAN NICOLAS,2013,2,,3 ambientes,Usado,1
SAN NICOLAS,2013,3,,3 ambientes,Usado,1
SAN NICOLAS,2013,4,,3 ambientes,Usado,1
SAN NICOLAS,2014,1,,3 ambientes,Usado,1
SAN NICOLAS,2014,2,,3 ambientes,Usado,1
SAN NICOLAS,2014,3,,3 ambientes,Usado,1
SAN NICOLAS,2014,4,,3 ambientes,Usado,1
SAN NICOLAS,2015,1,1976,3 ambientes,Usado,1
SAN NICOLAS,2015,2,1969,3 ambientes,Usado,1
SAN NICOLAS,2015,3,1960,3 ambientes,Usado,1
SAN NICOLAS,2015,4,2028,3 ambientes,Usado,1
SAN NICOLAS,2016,1,2005,3 ambientes,Usado,1
SAN NICOLAS,2016,2,2012,3 ambientes,Usado,1
SAN NICOLAS,2016,3,2090,3 ambientes,Usado,1
SAN NICOLAS,2016,4,2104,3 ambientes,Usado,1
SAN NICOLAS,2017,1,2092,3 ambientes,Usado,1
SAN NICOLAS,2017,2,2075,3 ambientes,Usado,1
SAN NICOLAS,2017,3,2135,3 ambientes,Usado,1
SAN NICOLAS,2017,4,2206,3 ambientes,Usado,1
SAN NICOLAS,2018,1,2229,3 ambientes,Usado,1
SAN NICOLAS,2018,2,2302,3 ambientes,Usado,1
SAN NICOLAS,2018,3,2244,3 ambientes,Usado,1
SAN NICOLAS,2018,4,2220,3 ambientes,Usado,1
SAN NICOLAS,2019,1,2270,3 ambientes,Usado,1
SAN NICOLAS,2019,2,2252,3 ambientes,Usado,1
SAN TELMO,2010,1,1396,3 ambientes,Usado,1
SAN TELMO,2010,2,1396,3 ambientes,Usado,1
SAN TELMO,2010,3,1503,3 ambientes,Usado,1
SAN TELMO,2010,4,1503,3 ambientes,Usado,1
SAN TELMO,2011,1,1513,3 ambientes,Usado,1
SAN TELMO,2011,2,1559,3 ambientes,Usado,1
SAN TELMO,2011,3,1540,3 ambientes,Usado,1
SAN TELMO,2011,4,,3 ambientes,Usado,1
SAN TELMO,2012,1,,3 ambientes,Usado,1
SAN TELMO,2012,2,,3 ambientes,Usado,1
SAN TELMO,2012,3,,3 ambientes,Usado,1
SAN TELMO,2012,4,,3 ambientes,Usado,1
SAN TELMO,2013,1,,3 ambientes,Usado,1
SAN TELMO,2013,2,,3 ambientes,Usado,1
SAN TELMO,2013,3,,3 ambientes,Usado,1
SAN TELMO,2013,4,,3 ambientes,Usado,1
SAN TELMO,2014,1,,3 ambientes,Usado,1
SAN TELMO,2014,2,,3 ambientes,Usado,1
SAN TELMO,2014,3,,3 ambientes,Usado,1
SAN TELMO,2014,4,,3 ambientes,Usado,1
SAN TELMO,2015,1,1860,3 ambientes,Usado,1
SAN TELMO,2015,2,1847,3 ambientes,Usado,1
SAN TELMO,2015,3,2048,3 ambientes,Usado,1
SAN TELMO,2015,4,1923,3 ambientes,Usado,1
SAN TELMO,2016,1,1970,3 ambientes,Usado,1
SAN TELMO,2016,2,1976,3 ambientes,Usado,1
SAN TELMO,2016,3,1950,3 ambientes,Usado,1
SAN TELMO,2016,4,1972,3 ambientes,Usado,1
SAN TELMO,2017,1,1952,3 ambientes,Usado,1
SAN TELMO,2017,2,1974,3 ambientes,Usado,1
SAN TELMO,2017,3,2066,3 ambientes,Usado,1
SAN TELMO,2017,4,2089,3 ambientes,Usado,1
SAN TELMO,2018,1,2197,3 ambientes,Usado,1
SAN TELMO,2018,2,2319,3 ambientes,Usado,1
SAN TELMO,2018,3,2312,3 ambientes,Usado,1
SAN TELMO,2018,4,2300,3 ambientes,Usado,1
SAN TELMO,2019,1,2323,3 ambientes,Usado,1
SAN TELMO,2019,2,2310,3 ambientes,Usado,1
VELEZ SARSFIELD,2010,1,,3 ambientes,Usado,10
VELEZ SARSFIELD,2010,2,,3 ambientes,Usado,10
VELEZ SARSFIELD,2010,3,1316,3 ambientes,Usado,10
VELEZ SARSFIELD,2010,4,1324,3 ambientes,Usado,10
VELEZ SARSFIELD,2011,1,1288,3 ambientes,Usado,10
VELEZ SARSFIELD,2011,2,1264,3 ambientes,Usado,10
VELEZ SARSFIELD,2011,3,1338,3 ambientes,Usado,10
VELEZ SARSFIELD,2011,4,,3 ambientes,Usado,10
VELEZ SARSFIELD,2012,1,,3 ambientes,Usado,10
VELEZ SARSFIELD,2012,2,,3 ambientes,Usado,10
VELEZ SARSFIELD,2012,3,,3 ambientes,Usado,10
VELEZ SARSFIELD,2012,4,,3 ambientes,Usado,10
VELEZ SARSFIELD,2013,1,,3 ambientes,Usado,10
VELEZ SARSFIELD,2013,2,,3 ambientes,Usado,10
VELEZ SARSFIELD,2013,3,,3 ambientes,Usado,10
VELEZ SARSFIELD,2013,4,,3 ambientes,Usado,10
VELEZ SARSFIELD,2014,1,,3 ambientes,Usado,10
VELEZ SARSFIELD,2014,2,,3 ambientes,Usado,10
VELEZ SARSFIELD,2014,3,,3 ambientes,Usado,10
VELEZ SARSFIELD,2014,4,1880,3 ambientes,Usado,10
VELEZ SARSFIELD,2015,1,1622,3 ambientes,Usado,10
VELEZ SARSFIELD,2015,2,1645,3 ambientes,Usado,10
VELEZ SARSFIELD,2015,3,1723,3 ambientes,Usado,10
VELEZ SARSFIELD,2015,4,1683,3 ambientes,Usado,10
VELEZ SARSFIELD,2016,1,1863,3 ambientes,Usado,10
