barrio,anio,mes,precio_prom,ambientes,comuna
PUERTO MADERO,2019,Feb,NA,3 ambientes,1
PUERTO MADERO,2019,Mar,NA,3 ambientes,1
PUERTO MADERO,2019,Abr,NA,3 ambientes,1
PUERTO MADERO,2019,May,NA,3 ambientes,1
PUERTO MADERO,2019,Jun,NA,3 ambientes,1
PUERTO MADERO,2019,Jul,NA,3 ambientes,1
PUERTO MADERO,2019,Ago,NA,3 ambientes,1
RECOLETA,2013,Jul,4404,3 ambientes,2
RECOLETA,2013,Ago,4193,3 ambientes,2
RECOLETA,2013,Sep,4648,3 ambientes,2
RECOLETA,2013,Oct,4417,3 ambientes,2
RECOLETA,2013,Nov,4688,3 ambientes,2
RECOLETA,2013,Dic,4842,3 ambientes,2
RECOLETA,2014,Ene,4609,3 ambientes,2
RECOLETA,2014,Feb,5175,3 ambientes,2
RECOLETA,2014,Mar,5059,3 ambientes,2
RECOLETA,2014,Abr,NA,3 ambientes,2
RECOLETA,2014,May,5473,3 ambientes,2
RECOLETA,2014,Jun,6101,3 ambientes,2
RECOLETA,2014,Jul,5737,3 ambientes,2
RECOLETA,2014,Ago,6265,3 ambientes,2
RECOLETA,2014,Sep,6823,3 ambientes,2
RECOLETA,2014,Oct,6490,3 ambientes,2
RECOLETA,2014,Nov,6162,3 ambientes,2
RECOLETA,2014,Dic,NA,3 ambientes,2
RECOLETA,2015,Ene,NA,3 ambientes,2
RECOLETA,2015,Feb,7448,3 ambientes,2
RECOLETA,2015,Mar,7285,3 ambientes,2
RECOLETA,2015,Abr,6825,3 ambientes,2
RECOLETA,2015,May,7552,3 ambientes,2
RECOLETA,2015,Jun,7615,3 ambientes,2
RECOLETA,2015,Jul,8193,3 ambientes,2
RECOLETA,2015,Ago,8247,3 ambientes,2
RECOLETA,2015,Sep,8452,3 ambientes,2
RECOLETA,2015,Oct,9010,3 ambientes,2
RECOLETA,2015,Nov,NA,3 ambientes,2
RECOLETA,2015,Dic,8519,3 ambientes,2
RECOLETA,2016,Ene,NA,3 ambientes,2
RECOLETA,2016,Feb,NA,3 ambientes,2
RECOLETA,2016,Mar,10044,3 ambientes,2
RECOLETA,2016,Abr,10655,3 ambientes,2
RECOLETA,2016,May,9423,3 ambientes,2
RECOLETA,2016,Jun,10108,3 ambientes,2
RECOLETA,2016,Jul,10600,3 ambientes,2
RECOLETA,2016,Ago,NA,3 ambientes,2
RECOLETA,2016,Sep,NA,3 ambientes,2
RECOLETA,2016,Oct,10805,3 ambientes,2
RECOLETA,2016,Nov,12245,3 ambientes,2
RECOLETA,2016,Dic,11702,3 ambientes,2
RECOLETA,2017,Ene,12029,3 ambientes,2
RECOLETA,2017,Feb,13265,3 ambientes,2
RECOLETA,2017,Mar,12729,3 ambientes,2
RECOLETA,2017,Abr,13094,3 ambientes,2
RECOLETA,2017,May,13762,3 ambientes,2
RECOLETA,2017,Jun,13784,3 ambientes,2
RECOLETA,2017,Jul,13883,3 ambientes,2
RECOLETA,2017,Ago,14455,3 ambientes,2
RECOLETA,2017,Sep,15488,3 ambientes,2
RECOLETA,2017,Oct,15401,3 ambientes,2
RECOLETA,2017,Nov,15177,3 ambientes,2
RECOLETA,2017,Dic,15228,3 ambientes,2
RECOLETA,2018,Ene,16493,3 ambientes,2
RECOLETA,2018,Feb,17487,3 ambientes,2
RECOLETA,2018,Mar,18446,3 ambientes,2
RECOLETA,2018,Abr,17616,3 ambientes,2
RECOLETA,2018,May,17898,3 ambientes,2
RECOLETA,2018,Jun,18659,3 ambientes,2
RECOLETA,2018,Jul,18041,3 ambientes,2
RECOLETA,2018,Ago,18840,3 ambientes,2
RECOLETA,2018,Sep,18295,3 ambientes,2
RECOLETA,2018,Oct,19623,3 ambientes,2
RECOLETA,2018,Nov,20703,3 ambientes,2
RECOLETA,2018,Dic,20659,3 ambientes,2
RECOLETA,2019,Ene,21490,3 ambientes,2
RECOLETA,2019,Feb,22211,3 ambientes,2
RECOLETA,2019,Mar,22844,3 ambientes,2
RECOLETA,2019,Abr,22969,3 ambientes,2
RECOLETA,2019,May,23868,3 ambientes,2
RECOLETA,2019,Jun,23501,3 ambientes,2
RECOLETA,2019,Jul,23762,3 ambientes,2
RECOLETA,2019,Ago,24724,3 ambientes,2
RETIRO,2013,Jul,4314,3 ambientes,1
RETIRO,2013,Ago,NA,3 ambientes,1
RETIRO,2013,Sep,NA,3 ambientes,1
RETIRO,2013,Oct,NA,3 ambientes,1
RETIRO,2013,Nov,NA,3 ambientes,1
RETIRO,2013,Dic,NA,3 ambientes,1
RETIRO,2014,Ene,NA,3 ambientes,1
RETIRO,2014,Feb,NA,3 ambientes,1
RETIRO,2014,Mar,NA,3 ambientes,1
RETIRO,2014,Abr,NA,3 ambientes,1
RETIRO,2014,May,NA,3 ambientes,1
RETIRO,2014,Jun,NA,3 ambientes,1
RETIRO,2014,Jul,NA,3 ambientes,1
RETIRO,2014,Ago,NA,3 ambientes,1
RETIRO,2014,Sep,NA,3 ambientes,1
RETIRO,2014,Oct,NA,3 ambientes,1
RETIRO,2014,Nov,NA,3 ambientes,1
RETIRO,2014,Dic,NA,3 ambientes,1
RETIRO,2015,Ene,NA,3 ambientes,1
RETIRO,2015,Feb,NA,3 ambientes,1
RETIRO,2015,Mar,NA,3 ambientes,1
RETIRO,2015,Abr,NA,3 ambientes,1
RETIRO,2015,May,NA,3 ambientes,1
RETIRO,2015,Jun,NA,3 ambientes,1
RETIRO,2015,Jul,NA,3 ambientes,1
RETIRO,2015,Ago,NA,3 ambientes,1
RETIRO,2015,Sep,NA,3 ambientes,1
RETIRO,2015,Oct,NA,3 ambientes,1
RETIRO,2015,Nov,NA,3 ambientes,1
RETIRO,2015,Dic,NA,3 ambientes,1
RETIRO,2016,Ene,NA,3 ambientes,1
RETIRO,2016,Feb,NA,3 ambientes,1
RETIRO,2016,Mar,NA,3 ambientes,1
RETIRO,2016,Abr,NA,3 ambientes,1
RETIRO,2016,May,NA,3 ambientes,1
RETIRO,2016,Jun,NA,3 ambientes,1
RETIRO,2016,Jul,NA,3 ambientes,1
RETIRO,2016,Ago,NA,3 ambientes,1
RETIRO,2016,Sep,NA,3 ambientes,1
RETIRO,2016,Oct,NA,3 ambientes,1
RETIRO,2016,Nov,NA,3 ambientes,1
RETIRO,2016,Dic,NA,3 ambientes,1
RETIRO,2017,Ene,NA,3 ambientes,1
RETIRO,2017,Feb,NA,3 ambientes,1
RETIRO,2017,Mar,NA,3 ambientes,1
RETIRO,2017,Abr,NA,3 ambientes,1
RETIRO,2017,May,13150,3 ambientes,1
RETIRO,2017,Jun,NA,3 ambientes,1
RETIRO,2017,Jul,NA,3 ambientes,1
RETIRO,2017,Ago,13716,3 ambientes,1
RETIRO,2017,Sep,NA,3 ambientes,1
RETIRO,2017,Oct,NA,3 ambientes,1
RETIRO,2017,Nov,NA,3 ambientes,1
RETIRO,2017,Dic,NA,3 ambientes,1
RETIRO,2018,Ene,NA,3 ambientes,1
RETIRO,2018,Feb,NA,3 ambientes,1
RETIRO,2018,Mar,NA,3 ambientes,1
RETIRO,2018,Abr,NA,3 ambientes,1
RETIRO,2018,May,17451,3 ambientes,1
RETIRO,2018,Jun,NA,3 ambientes,1
RETIRO,2018,Jul,NA,3 ambientes,1
RETIRO,2018,Ago,NA,3 ambientes,1
RETIRO,2018,Sep,NA,3 ambientes,1
RETIRO,2018,Oct,NA,3 ambientes,1
RETIRO,2018,Nov,NA,3 ambientes,1
RETIRO,2018,Dic,NA,3 ambientes,1
RETIRO,2019,Ene,NA,3 ambientes,1
RETIRO,2019,Feb,NA,3 ambientes,1
RETIRO,2019,Mar,20527,3 ambientes,1
RETIRO,2019,Abr,NA,3 ambientes,1
RETIRO,2019,May,NA,3 ambientes,1
RETIRO,2019,Jun,NA,3 ambientes,1
RETIRO,2019,Jul,NA,3 ambientes,1
RETIRO,2019,Ago,23417,3 ambientes,1
SAAVEDRA,2013,Jul,NA,3 ambientes,12
SAAVEDRA,2013,Ago,NA,3 ambientes,12
SAAVEDRA,2013,Sep,NA,3 ambientes,12
SAAVEDRA,2013,Oct,4855,3 ambientes,12
SAAVEDRA,2013,Nov,NA,3 ambientes,12
SAAVEDRA,2013,Dic,4205,3 ambientes,12
SAAVEDRA,2014,Ene,NA,3 ambientes,12
SAAVEDRA,2014,Feb,NA,3 ambientes,12
SAAVEDRA,2014,Mar,NA,3 ambientes,12
SAAVEDRA,2014,Abr,NA,3 ambientes,12
SAAVEDRA,2014,May,NA,3 ambientes,12
SAAVEDRA,2014,Jun,NA,3 ambientes,12
SAAVEDRA,2014,Jul,NA,3 ambientes,12
SAAVEDRA,2014,Ago,NA,3 ambientes,12
SAAVEDRA,2014,Sep,NA,3 ambientes,12
SAAVEDRA,2014,Oct,NA,3 ambientes,12
SAAVEDRA,2014,Nov,NA,3 ambientes,12
SAAVEDRA,2014,Dic,NA,3 ambientes,12
SAAVEDRA,2015,Ene,NA,3 ambientes,12
SAAVEDRA,2015,Feb,NA,3 ambientes,12
SAAVEDRA,2015,Mar,NA,3 ambientes,12
SAAVEDRA,2015,Abr,NA,3 ambientes,12
SAAVEDRA,2015,May,NA,3 ambientes,12
SAAVEDRA,2015,Jun,NA,3 ambientes,12
SAAVEDRA,2015,Jul,NA,3 ambientes,12
SAAVEDRA,2015,Ago,NA,3 ambientes,12
SAAVEDRA,2015,Sep,NA,3 ambientes,12
SAAVEDRA,2015,Oct,NA,3 ambientes,12
SAAVEDRA,2015,Nov,NA,3 ambientes,12
SAAVEDRA,2015,Dic,NA,3 ambientes,12
SAAVEDRA,2016,Ene,NA,3 ambientes,12
SAAVEDRA,2016,Feb,NA,3 ambientes,12
SAAVEDRA,2016,Mar,NA,3 ambientes,12
SAAVEDRA,2016,Abr,NA,3 ambientes,12
SAAVEDRA,2016,May,NA,3 ambientes,12
SAAVEDRA,2016,Jun,NA,3 ambientes,12
SAAVEDRA,2016,Jul,NA,3 ambientes,12
SAAVEDRA,2016,Ago,NA,3 ambientes,12
SAAVEDRA,2016,Sep,NA,3 ambientes,12
SAAVEDRA,2016,Oct,NA,3 ambientes,12
SAAVEDRA,2016,Nov,NA,3 ambientes,12
SAAVEDRA,2016,Dic,NA,3 ambientes,12
SAAVEDRA,2017,Ene,NA,3 ambientes,12
SAAVEDRA,2017,Feb,NA,3 ambientes,12
SAAVEDRA,2017,Mar,NA,3 ambientes,12
SAAVEDRA,2017,Abr,NA,3 ambientes,12
SAAVEDRA,2017,May,NA,3 ambientes,12
SAAVEDRA,2017,Jun,NA,3 ambientes,12
SAAVEDRA,2017,Jul,NA,3 ambientes,12
SAAVEDRA,2017,Ago,NA,3 ambientes,12
SAAVEDRA,2017,Sep,NA,3 ambientes,12
SAAVEDRA,2017,Oct,NA,3 ambientes,12
SAAVEDRA,2017,Nov,NA,3 ambientes,12
SAAVEDRA,2017,Dic,NA,3 ambientes,12
SAAVEDRA,2018,Ene,NA,3 ambientes,12
SAAVEDRA,2018,Feb,NA,3 ambientes,12
SAAVEDRA,2018,Mar,NA,3 ambientes,12
SAAVEDRA,2018,Abr,NA,3 ambientes,12
SAAVEDRA,2018,May,NA,3 ambientes,12
SAAVEDRA,2018,Jun,NA,3 ambientes,12
SAAVEDRA,2018,Jul,NA,3 ambientes,12
SAAVEDRA,2018,Ago,NA,3 ambientes,12
SAAVEDRA,2018,Sep,NA,3 ambientes,12
SAAVEDRA,2018,Oct,NA,3 ambientes,12
SAAVEDRA,2018,Nov,NA,3 ambientes,12
SAAVEDRA,2018,Dic,NA,3 ambientes,12
SAAVEDRA,2019,Ene,NA,3 ambientes,12
SAAVEDRA,2019,Feb,NA,3 ambientes,12
SAAVEDRA,2019,Mar,NA,3 ambientes,12
SAAVEDRA,2019,Abr,NA,3 ambientes,12
SAAVEDRA,2019,May,NA,3 ambientes,12
SAAVEDRA,2019,Jun,NA,3 ambientes,12
SAAVEDRA,2019,Jul,NA,3 ambientes,12
SAAVEDRA,2019,Ago,NA,3 ambientes,12
SAN CRISTOBAL,2013,Jul,NA,3 ambientes,3
SAN CRISTOBAL,2013,Ago,NA,3 ambientes,3
SAN CRISTOBAL,2013,Sep,NA,3 ambientes,3
SAN CRISTOBAL,2013,Oct,NA,3 ambientes,3
SAN CRISTOBAL,2013,Nov,NA,3 ambientes,3
SAN CRISTOBAL,2013,Dic,NA,3 ambientes,3
SAN CRISTOBAL,2014,Ene,NA,3 ambientes,3
SAN CRISTOBAL,2014,Feb,NA,3 ambientes,3
SAN CRISTOBAL,2014,Mar,NA,3 ambientes,3
SAN CRISTOBAL,2014,Abr,NA,3 ambientes,3
SAN CRISTOBAL,2014,May,NA,3 ambientes,3
SAN CRISTOBAL,2014,Jun,NA,3 ambientes,3
SAN CRISTOBAL,2014,Jul,NA,3 ambientes,3
SAN CRISTOBAL,2014,Ago,NA,3 ambientes,3
SAN CRISTOBAL,2014,Sep,NA,3 ambientes,3
SAN CRISTOBAL,2014,Oct,NA,3 ambientes,3
SAN CRISTOBAL,2014,Nov,NA,3 ambientes,3
SAN CRISTOBAL,2014,Dic,NA,3 ambientes,3
SAN CRISTOBAL,2015,Ene,NA,3 ambientes,3
SAN CRISTOBAL,2015,Feb,NA,3 ambientes,3
SAN CRISTOBAL,2015,Mar,NA,3 ambientes,3
SAN CRISTOBAL,2015,Abr,NA,3 ambientes,3
SAN CRISTOBAL,2015,May,NA,3 ambientes,3
SAN CRISTOBAL,2015,Jun,NA,3 ambientes,3
SAN CRISTOBAL,2015,Jul,NA,3 ambientes,3
SAN CRISTOBAL,2015,Ago,NA,3 ambientes,3
SAN CRISTOBAL,2015,Sep,NA,3 ambientes,3
SAN CRISTOBAL,2015,Oct,NA,3 ambientes,3
SAN CRISTOBAL,2015,Nov,NA,3 ambientes,3
SAN CRISTOBAL,2015,Dic,NA,3 ambientes,3
SAN CRISTOBAL,2016,Ene,NA,3 ambientes,3
SAN CRISTOBAL,2016,Feb,NA,3 ambientes,3
SAN CRISTOBAL,2016,Mar,NA,3 ambientes,3
SAN CRISTOBAL,2016,Abr,NA,3 ambientes,3
SAN CRISTOBAL,2016,May,NA,3 ambientes,3
SAN CRISTOBAL,2016,Jun,NA,3 ambientes,3
SAN CRISTOBAL,2016,Jul,NA,3 ambientes,3
SAN CRISTOBAL,2016,Ago,NA,3 ambientes,3
SAN CRISTOBAL,2016,Sep,NA,3 ambientes,3
SAN CRISTOBAL,2016,Oct,NA,3 ambientes,3
SAN CRISTOBAL,2016,Nov,NA,3 ambientes,3
SAN CRISTOBAL,2016,Dic,NA,3 ambientes,3
SAN CRISTOBAL,2017,Ene,NA,3 ambientes,3
SAN CRISTOBAL,2017,Feb,NA,3 ambientes,3
SAN CRISTOBAL,2017,Mar,NA,3 ambientes,3
SAN CRISTOBAL,2017,Abr,NA,3 ambientes,3
SAN CRISTOBAL,2017,May,NA,3 ambientes,3
SAN CRISTOBAL,2017,Jun,NA,3 ambientes,3
SAN CRISTOBAL,2017,Jul,NA,3 ambientes,3
SAN CRISTOBAL,2017,Ago,NA,3 ambientes,3
SAN CRISTOBAL,2017,Sep,NA,3 ambientes,3
SAN CRISTOBAL,2017,Oct,NA,3 ambientes,3
SAN CRISTOBAL,2017,Nov,NA,3 ambientes,3
SAN CRISTOBAL,2017,Dic,NA,3 ambientes,3
SAN CRISTOBAL,2018,Ene,NA,3 ambientes,3
SAN CRISTOBAL,2018,Feb,NA,3 ambientes,3
SAN CRISTOBAL,2018,Mar,NA,3 ambientes,3
SAN CRISTOBAL,2018,Abr,NA,3 ambientes,3
SAN CRISTOBAL,2018,May,NA,3 ambientes,3
SAN CRISTOBAL,2018,Jun,NA,3 ambientes,3
SAN CRISTOBAL,2018,Jul,NA,3 ambientes,3
SAN CRISTOBAL,2018,Ago,NA,3 ambientes,3
SAN CRISTOBAL,2018,Sep,NA,3 ambientes,3
SAN CRISTOBAL,2018,Oct,NA,3 ambientes,3
SAN CRISTOBAL,2018,Nov,NA,3 ambientes,3
SAN CRISTOBAL,2018,Dic,NA,3 ambientes,3
SAN CRISTOBAL,2019,Ene,NA,3 ambientes,3
SAN CRISTOBAL,2019,Feb,NA,3 ambientes,3
SAN CRISTOBAL,2019,Mar,NA,3 ambientes,3
SAN CRISTOBAL,2019,Abr,NA,3 ambientes,3
SAN CRISTOBAL,2019,May,NA,3 ambientes,3
SAN CRISTOBAL,2019,Jun,NA,3 ambientes,3
SAN CRISTOBAL,2019,Jul,NA,3 ambientes,3
SAN CRISTOBAL,2019,Ago,NA,3 ambientes,3
SAN NICOLAS,2013,Jul,NA,3 ambientes,1
SAN NICOLAS,2013,Ago,NA,3 ambientes,1
SAN NICOLAS,2013,Sep,NA,3 ambientes,1
SAN NICOLAS,2013,Oct,NA,3 ambientes,1
SAN NICOLAS,2013,Nov,NA,3 ambientes,1
SAN NICOLAS,2013,Dic,NA,3 ambientes,1
SAN NICOLAS,2014,Ene,NA,3 ambientes,1
SAN NICOLAS,2014,Feb,NA,3 ambientes,1
SAN NICOLAS,2014,Mar,NA,3 ambientes,1
SAN NICOLAS,2014,Abr,NA,3 ambientes,1
SAN NICOLAS,2014,May,NA,3 ambientes,1
SAN NICOLAS,2014,Jun,NA,3 ambientes,1
SAN NICOLAS,2014,Jul,NA,3 ambientes,1
SAN NICOLAS,2014,Ago,NA,3 ambientes,1
SAN NICOLAS,2014,Sep,NA,3 ambientes,1
SAN NICOLAS,2014,Oct,NA,3 ambientes,1
SAN NICOLAS,2014,Nov,NA,3 ambientes,1
SAN NICOLAS,2014,Dic,NA,3 ambientes,1
SAN NICOLAS,2015,Ene,NA,3 ambientes,1
SAN NICOLAS,2015,Feb,NA,3 ambientes,1
SAN NICOLAS,2015,Mar,NA,3 ambientes,1
SAN NICOLAS,2015,Abr,NA,3 ambientes,1
SAN NICOLAS,2015,May,NA,3 ambientes,1
SAN NICOLAS,2015,Jun,NA,3 ambientes,1
SAN NICOLAS,2015,Jul,NA,3 ambientes,1
SAN NICOLAS,2015,Ago,NA,3 ambientes,1
SAN NICOLAS,2015,Sep,NA,3 ambientes,1
SAN NICOLAS,2015,Oct,NA,3 ambientes,1
SAN NICOLAS,2015,Nov,NA,3 ambientes,1
SAN NICOLAS,2015,Dic,NA,3 ambientes,1
SAN NICOLAS,2016,Ene,NA,3 ambientes,1
SAN NICOLAS,2016,Feb,NA,3 ambientes,1
SAN NICOLAS,2016,Mar,NA,3 ambientes,1
SAN NICOLAS,2016,Abr,NA,3 ambientes,1
SAN NICOLAS,2016,May,NA,3 ambientes,1
SAN NICOLAS,2016,Jun,NA,3 ambientes,1
SAN NICOLAS,2016,Jul,NA,3 ambientes,1
SAN NICOLAS,2016,Ago,NA,3 ambientes,1
SAN NICOLAS,2016,Sep,NA,3 ambientes,1
SAN NICOLAS,2016,Oct,NA,3 ambientes,1
SAN NICOLAS,2016,Nov,NA,3 ambientes,1
SAN NICOLAS,2016,Dic,NA,3 ambientes,1
SAN NICOLAS,2017,Ene,NA,3 ambientes,1
SAN NICOLAS,2017,Feb,NA,3 ambientes,1
SAN NICOLAS,2017,Mar,NA,3 ambientes,1
SAN NICOLAS,2017,Abr,NA,3 ambientes,1
SAN NICOLAS,2017,May,NA,3 ambientes,1
SAN NICOLAS,2017,Jun,NA,3 ambientes,1
SAN NICOLAS,2017,Jul,NA,3 ambientes,1
SAN NICOLAS,2017,Ago,NA,3 ambientes,1
SAN NICOLAS,2017,Sep,NA,3 ambientes,1
SAN NICOLAS,2017,Oct,NA,3 ambientes,1
SAN NICOLAS,2017,Nov,NA,3 ambientes,1
SAN NICOLAS,2017,Dic,NA,3 ambientes,1
SAN NICOLAS,2018,Ene,NA,3 ambientes,1
SAN NICOLAS,2018,Feb,NA,3 ambientes,1
SAN NICOLAS,2018,Mar,NA,3 ambientes,1
SAN NICOLAS,2018,Abr,NA,3 ambientes,1
SAN NICOLAS,2018,May,NA,3 ambientes,1
SAN NICOLAS,2018,Jun,NA,3 ambientes,1
SAN NICOLAS,2018,Jul,NA,3 ambientes,1
SAN NICOLAS,2018,Ago,NA,3 ambientes,1
SAN NICOLAS,2018,Sep,NA,3 ambientes,1
SAN NICOLAS,2018,Oct,NA,3 ambientes,1
SAN NICOLAS,2018,Nov,NA,3 ambientes,1
SAN NICOLAS,2018,Dic,NA,3 ambientes,1
SAN NICOLAS,2019,Ene,NA,3 ambientes,1
SAN NICOLAS,2019,Feb,NA,3 ambientes,1
SAN NICOLAS,2019,Mar,NA,3 ambientes,1
SAN NICOLAS,2019,Abr,NA,3 ambientes,1
SAN NICOLAS,2019,May,NA,3 ambientes,1
SAN NICOLAS,2019,Jun,NA,3 ambientes,1
SAN NICOLAS,2019,Jul,NA,3 ambientes,1
SAN NICOLAS,2019,Ago,NA,3 ambientes,1
SAN TELMO,2013,Jul,NA,3 ambientes,1
SAN TELMO,2013,Ago,NA,3 ambientes,1
SAN TELMO,2013,Sep,NA,3 ambientes,1
SAN TELMO,2013,Oct,NA,3 ambientes,1
SAN TELMO,2013,Nov,NA,3 ambientes,1
SAN TELMO,2013,Dic,NA,3 ambientes,1
SAN TELMO,2014,Ene,NA,3 ambientes,1
SAN TELMO,2014,Feb,NA,3 ambientes,1
SAN TELMO,2014,Mar,NA,3 ambientes,1
SAN TELMO,2014,Abr,NA,3 ambientes,1
SAN TELMO,2014,May,NA,3 ambientes,1
SAN TELMO,2014,Jun,NA,3 ambientes,1
SAN TELMO,2014,Jul,NA,3 ambientes,1
SAN TELMO,2014,Ago,NA,3 ambientes,1
SAN TELMO,2014,Sep,NA,3 ambientes,1
SAN TELMO,2014,Oct,NA,3 ambientes,1
SAN TELMO,2014,Nov,NA,3 ambientes,1
SAN TELMO,2014,Dic,NA,3 ambientes,1
SAN TELMO,2015,Ene,NA,3 ambientes,1
SAN TELMO,2015,Feb,NA,3 ambientes,1
SAN TELMO,2015,Mar,NA,3 ambientes,1
SAN TELMO,2015,Abr,NA,3 ambientes,1
SAN TELMO,2015,May,NA,3 ambientes,1
SAN TELMO,2015,Jun,NA,3 ambientes,1
SAN TELMO,2015,Jul,NA,3 ambientes,1
SAN TELMO,2015,Ago,NA,3 ambientes,1
SAN TELMO,2015,Sep,NA,3 ambientes,1
SAN TELMO,2015,Oct,NA,3 ambientes,1
SAN TELMO,2015,Nov,NA,3 ambientes,1
SAN TELMO,2015,Dic,NA,3 ambientes,1
SAN TELMO,2016,Ene,NA,3 ambientes,1
SAN TELMO,2016,Feb,NA,3 ambientes,1
SAN TELMO,2016,Mar,NA,3 ambientes,1
SAN TELMO,2016,Abr,NA,3 ambientes,1
SAN TELMO,2016,May,NA,3 ambientes,1
SAN TELMO,2016,Jun,NA,3 ambientes,1
SAN TELMO,2016,Jul,NA,3 ambientes,1
SAN TELMO,2016,Ago,NA,3 ambientes,1
SAN TELMO,2016,Sep,NA,3 ambientes,1
SAN TELMO,2016,Oct,NA,3 ambientes,1
SAN TELMO,2016,Nov,NA,3 ambientes,1
SAN TELMO,2016,Dic,NA,3 ambientes,1
SAN TELMO,2017,Ene,NA,3 ambientes,1
SAN TELMO,2017,Feb,NA,3 ambientes,1
SAN TELMO,2017,Mar,NA,3 ambientes,1
SAN TELMO,2017,Abr,NA,3 ambientes,1
SAN TELMO,2017,May,NA,3 ambientes,1
SAN TELMO,2017,Jun,NA,3 ambientes,1
SAN TELMO,2017,Jul,NA,3 ambientes,1
SAN TELMO,2017,Ago,NA,3 ambientes,1
SAN TELMO,2017,Sep,NA,3 ambientes,1
SAN TELMO,2017,Oct,NA,3 ambientes,1
SAN TELMO,2017,Nov,NA,3 ambientes,1
SAN TELMO,2017,Dic,NA,3 ambientes,1
SAN TELMO,2018,Ene,NA,3 ambientes,1
SAN TELMO,2018,Feb,NA,3 ambientes,1
SAN TELMO,2018,Mar,NA,3 ambientes,1
SAN TELMO,2018,Abr,NA,3 ambientes,1
SAN TELMO,2018,May,NA,3 ambientes,1
SAN TELMO,2018,Jun,NA,3 ambientes,1
SAN TELMO,2018,Jul,NA,3 ambientes,1
SAN TELMO,2018,Ago,NA,3 ambientes,1
SAN TELMO,2018,Sep,NA,3 ambientes,1
SAN TELMO,2018,Oct,NA,3 ambientes,1
SAN TELMO,2018,Nov,NA,3 ambientes,1
SAN TELMO,2018,Dic,NA,3 ambientes,1
SAN TELMO,2019,Ene,NA,3 ambientes,1
SAN TELMO,2019,Feb,NA,3 ambientes,1
SAN TELMO,2019,Mar,NA,3 ambientes,1
SAN TELMO,2019,Abr,NA,3 ambientes,1
SAN TELMO,2019,May,NA,3 ambientes,1
SAN TELMO,2019,Jun,NA,3 ambientes,1
SAN TELMO,2019,Jul,NA,3 ambientes,1
SAN TELMO,2019,Ago,NA,3 ambientes,1
VELEZ SARSFIELD,2013,Jul,NA,3 ambientes,10
VELEZ SARSFIELD,2013,Ago,NA,3 ambientes,10
VELEZ SARSFIELD,2013,Sep,NA,3 ambientes,10
VELEZ SARSFIELD,2013,Oct,NA,3 ambientes,10
VELEZ SARSFIELD,2013,Nov,NA,3 ambientes,10
VELEZ SARSFIELD,2013,Dic,3639,3 ambientes,10
VELEZ SARSFIELD,2014,Ene,NA,3 ambientes,10
VELEZ SARSFIELD,2014,Feb,NA,3 ambientes,10
VELEZ SARSFIELD,2014,Mar,NA,3 ambientes,10
VELEZ SARSFIELD,2014,Abr,NA,3 ambientes,10
VELEZ SARSFIELD,2014,May,NA,3 ambientes,10
VELEZ SARSFIELD,2014,Jun,NA,3 ambientes,10
VELEZ SARSFIELD,2014,Jul,NA,3 ambientes,10
VELEZ SARSFIELD,2014,Ago,NA,3 ambientes,10
VELEZ SARSFIELD,2014,Sep,NA,3 ambientes,10
VELEZ SARSFIELD,2014,Oct,NA,3 ambientes,10
VELEZ SARSFIELD,2014,Nov,NA,3 ambientes,10
VELEZ SARSFIELD,2014,Dic,NA,3 ambientes,10
VELEZ SARSFIELD,2015,Ene,NA,3 ambientes,10
VELEZ SARSFIELD,2015,Feb,NA,3 ambientes,10
VELEZ SARSFIELD,2015,Mar,NA,3 ambientes,10
VELEZ SARSFIELD,2015,Abr,NA,3 ambientes,10
VELEZ SARSFIELD,2015,May,NA,3 ambientes,10
VELEZ SARSFIELD,2015,Jun,NA,3 ambientes,10
VELEZ SARSFIELD,2015,Jul,NA,3 ambientes,10
VELEZ SARSFIELD,2015,Ago,NA,3 ambientes,10
VELEZ SARSFIELD,2015,Sep,NA,3 ambientes,10
VELEZ SARSFIELD,2015,Oct,NA,3 ambientes,10
VELEZ SARSFIELD,2015,Nov,NA,3 ambientes,10
VELEZ SARSFIELD,2015,Dic,NA,3 ambientes,10
VELEZ SARSFIELD,2016,Ene,NA,3 ambientes,10
VELEZ SARSFIELD,2016,Feb,NA,3 ambientes,10
VELEZ SARSFIELD,2016,Mar,NA,3 ambientes,10
VELEZ SARSFIELD,2016,Abr,NA,3 ambientes,10
VELEZ SARSFIELD,2016,May,NA,3 ambientes,10
VELEZ SARSFIELD,2016,Jun,NA,3 ambientes,10
VELEZ SARSFIELD,2016,Jul,NA,3 ambientes,10
VELEZ SARSFIELD,2016,Ago,NA,3 ambientes,10
VELEZ SARSFIELD,2016,Sep,NA,3 ambientes,10
VELEZ SARSFIELD,2016,Oct,NA,3 ambientes,10
VELEZ SARSFIELD,2016,Nov,NA,3 ambientes,10
VELEZ SARSFIELD,2016,Dic,NA,3 ambientes,10
VELEZ SARSFIELD,2017,Ene,NA,3 ambientes,10
VELEZ SARSFIELD,2017,Feb,NA,3 ambientes,10
VELEZ SARSFIELD,2017,Mar,NA,3 ambientes,10
VELEZ SARSFIELD,2017,Abr,NA,3 ambientes,10
VELEZ SARSFIELD,2017,May,NA,3 ambientes,10
VELEZ SARSFIELD,2017,Jun,NA,3 ambientes,10
VELEZ SARSFIELD,2017,Jul,NA,3 ambientes,10
